antecedents,consequents,support,confidence,lift,leverage,conviction
frozenset({'malaise'}),frozenset({'chills'}),0.08902439024390243,0.6239316239316239,3.846796478375426,0.06588191552647234,2.2277993348115297
frozenset({'chills'}),frozenset({'malaise'}),0.08902439024390243,0.5488721804511277,3.8467964783754254,0.06588191552647234,1.9003861788617882
frozenset({'chills'}),"frozenset({'fatigue', 'malaise'})",0.08414634146341464,0.518796992481203,3.8325543588701483,0.062190660321237365,1.7968178353658537
"frozenset({'fatigue', 'malaise'})",frozenset({'chills'}),0.08414634146341464,0.6216216216216216,3.8325543588701483,0.062190660321237365,2.214198606271777
frozenset({'yellowish skin'}),"frozenset({'vomiting', 'abdominal pain'})",0.12560975609756098,0.6776315789473685,3.832123411978222,0.09283164782867341,2.553509208561474
"frozenset({'vomiting', 'abdominal pain'})",frozenset({'yellowish skin'}),0.12560975609756098,0.710344827586207,3.832123411978222,0.09283164782867341,2.812427409988387
frozenset({'yellowish skin'}),"frozenset({'joint pain', 'vomiting'})",0.06219512195121951,0.3355263157894737,3.8212719298245617,0.04591909577632362,1.3728085003622315
"frozenset({'joint pain', 'vomiting'})",frozenset({'yellowish skin'}),0.06219512195121951,0.7083333333333334,3.8212719298245617,0.04591909577632362,2.793031358885018
"frozenset({'loss of appetite', 'yellowish skin'})",frozenset({'abdominal pain'}),0.10609756097560975,0.7981651376146789,3.8052058886281204,0.07821534800713861,3.9152993348115297
frozenset({'abdominal pain'}),"frozenset({'loss of appetite', 'yellowish skin'})",0.10609756097560975,0.5058139534883721,3.8052058886281204,0.07821534800713861,1.7545480631276902
"frozenset({'joint pain', 'loss of appetite'})",frozenset({'yellowish skin'}),0.06341463414634146,0.7027027027027027,3.7908961593172124,0.04668649613325401,2.740133037694014
frozenset({'yellowish skin'}),"frozenset({'joint pain', 'loss of appetite'})",0.06341463414634146,0.34210526315789475,3.7908961593172124,0.04668649613325401,1.3828292682926828
"frozenset({'joint pain', 'nausea'})",frozenset({'yellowish skin'}),0.06219512195121951,0.6986301369863014,3.768925739005047,0.04569303985722784,2.703104212860311
frozenset({'yellowish skin'}),"frozenset({'joint pain', 'nausea'})",0.06219512195121951,0.3355263157894737,3.768925739005047,0.04569303985722784,1.3709731948804638
frozenset({'malaise'}),"frozenset({'fatigue', 'high fever'})",0.10609756097560975,0.7435897435897436,3.7407582192858264,0.07773497917906008,3.1247560975609763
"frozenset({'fatigue', 'high fever'})",frozenset({'malaise'}),0.10609756097560975,0.5337423312883435,3.7407582192858264,0.07773497917906008,1.8387195121951216
frozenset({'abdominal pain'}),"frozenset({'yellowing of eyes', 'nausea'})",0.08658536585365853,0.4127906976744186,3.7196524405826734,0.06330755502676977,1.5139821299203093
"frozenset({'yellowing of eyes', 'nausea'})",frozenset({'abdominal pain'}),0.08658536585365853,0.7802197802197801,3.719652440582673,0.06330755502676977,3.5956097560975593
frozenset({'abdominal pain'}),"frozenset({'yellowish skin', 'nausea'})",0.08414634146341464,0.40116279069767447,3.6550387596899228,0.06112433075550268,1.486620885626332
frozenset({'abdominal pain'}),"frozenset({'fatigue', 'yellowish skin'})",0.08414634146341464,0.40116279069767447,3.6550387596899228,0.06112433075550268,1.486620885626332
"frozenset({'fatigue', 'yellowish skin'})",frozenset({'abdominal pain'}),0.08414634146341464,0.7666666666666667,3.6550387596899228,0.06112433075550268,3.386759581881534
"frozenset({'yellowish skin', 'nausea'})",frozenset({'abdominal pain'}),0.08414634146341464,0.7666666666666667,3.6550387596899228,0.06112433075550268,3.386759581881534
frozenset({'abdominal pain'}),"frozenset({'vomiting', 'yellowing of eyes'})",0.08658536585365853,0.4127906976744186,3.6396599149787447,0.06279595478881617,1.509828543829993
"frozenset({'vomiting', 'yellowing of eyes'})",frozenset({'abdominal pain'}),0.08658536585365853,0.7634408602150536,3.6396599149787443,0.06279595478881617,3.340576496674056
"frozenset({'fatigue', 'headache'})",frozenset({'chills'}),0.06585365853658537,0.5869565217391305,3.6188296829029096,0.04765615704937537,2.028369704749679
"frozenset({'headache', 'nausea'})",frozenset({'chills'}),0.06585365853658537,0.5869565217391305,3.6188296829029096,0.04765615704937537,2.028369704749679
frozenset({'chills'}),"frozenset({'headache', 'nausea'})",0.06585365853658537,0.40601503759398494,3.618829682902909,0.04765615704937537,1.4946588453226304
frozenset({'chills'}),"frozenset({'fatigue', 'headache'})",0.06585365853658537,0.40601503759398494,3.618829682902909,0.04765615704937537,1.4946588453226304
frozenset({'malaise'}),"frozenset({'fatigue', 'lethargy'})",0.04390243902439024,0.3076923076923077,3.5536294691224275,0.03154818560380726,1.3193766937669378
"frozenset({'fatigue', 'lethargy'})",frozenset({'malaise'}),0.04390243902439024,0.5070422535211268,3.553629469122427,0.03154818560380726,1.739128919860627
frozenset({'cough'}),frozenset({'chills'}),0.06585365853658537,0.574468085106383,3.5418333066709327,0.047260559190957764,1.9688414634146343
frozenset({'chills'}),frozenset({'cough'}),0.06585365853658537,0.40601503759398494,3.541833306670932,0.047260559190957764,1.4905526397036122
"frozenset({'fatigue', 'abdominal pain'})",frozenset({'yellowing of eyes'}),0.06585365853658537,0.5869565217391305,3.539002557544757,0.04724568709101726,2.0195121951219512
frozenset({'yellowing of eyes'}),"frozenset({'fatigue', 'abdominal pain'})",0.06585365853658537,0.39705882352941174,3.5390025575447566,0.04724568709101726,1.4724568709101724
frozenset({'chest pain'}),"frozenset({'fatigue', 'sweating'})",0.04390243902439024,0.3103448275862069,3.53448275862069,0.03148126115407496,1.3226829268292684
"frozenset({'fatigue', 'sweating'})",frozenset({'chest pain'}),0.04390243902439024,0.5,3.53448275862069,0.03148126115407496,1.7170731707317073
frozenset({'cough'}),"frozenset({'fatigue', 'high fever'})",0.08048780487804878,0.7021276595744681,3.532175956141496,0.057700773349196904,2.6898083623693383
"frozenset({'fatigue', 'high fever'})",frozenset({'cough'}),0.08048780487804878,0.4049079754601227,3.532175956141496,0.057700773349196904,1.4877797334674379
frozenset({'sweating'}),"frozenset({'fatigue', 'cough'})",0.041463414634146344,0.30088495575221236,3.5246523388116304,0.029699583581201665,1.308274158690954
"frozenset({'fatigue', 'cough'})",frozenset({'sweating'}),0.041463414634146344,0.4857142857142857,3.5246523388116304,0.029699583581201665,1.6764905149051492
frozenset({'high fever'}),"frozenset({'diarrhoea', 'chills'})",0.042682926829268296,0.15418502202643172,3.511992168379834,0.030529446757882217,1.1303861788617886
"frozenset({'diarrhoea', 'chills'})",frozenset({'high fever'}),0.042682926829268296,0.9722222222222223,3.5119921683798334,0.030529446757882217,26.034146341463508
"frozenset({'headache', 'diarrhoea'})",frozenset({'high fever'}),0.041463414634146344,0.9714285714285714,3.5091252359974825,0.029647531231409875,25.31097560975609
frozenset({'high fever'}),"frozenset({'headache', 'diarrhoea'})",0.041463414634146344,0.14977973568281938,3.5091252359974825,0.029647531231409875,1.1259636041956276
frozenset({'dark urine'}),"frozenset({'loss of appetite', 'vomiting'})",0.06341463414634146,0.5473684210526315,3.506578947368421,0.04533016061867936,1.8644356211003967
"frozenset({'loss of appetite', 'vomiting'})",frozenset({'dark urine'}),0.06341463414634146,0.40625,3.506578947368421,0.04533016061867936,1.4890885750962772
frozenset({'lethargy'}),frozenset({'malaise'}),0.046341463414634146,0.5,3.5042735042735047,0.033117192147531234,1.7146341463414634
frozenset({'chest pain'}),frozenset({'malaise'}),0.07073170731707316,0.5,3.5042735042735047,0.05054729327781082,1.7146341463414634
frozenset({'malaise'}),frozenset({'chest pain'}),0.07073170731707316,0.49572649572649574,3.5042735042735047,0.05054729327781082,1.7025217031831335
frozenset({'malaise'}),frozenset({'lethargy'}),0.046341463414634146,0.3247863247863248,3.5042735042735043,0.033117192147531234,1.3437480703920963
frozenset({'chest pain'}),"frozenset({'fatigue', 'malaise'})",0.06707317073170732,0.4741379310344828,3.502640571606089,0.04792385484830458,1.64422231107557
"frozenset({'fatigue', 'malaise'})",frozenset({'chest pain'}),0.06707317073170732,0.4954954954954955,3.502640571606089,0.04792385484830458,1.7017421602787457
frozenset({'lethargy'}),"frozenset({'fatigue', 'malaise'})",0.04390243902439024,0.47368421052631576,3.499288762446657,0.03135633551457465,1.6428048780487803
"frozenset({'fatigue', 'malaise'})",frozenset({'lethargy'}),0.04390243902439024,0.3243243243243243,3.499288762446657,0.03135633551457465,1.342829268292683
"frozenset({'loss of appetite', 'abdominal pain'})",frozenset({'joint pain'}),0.06463414634146342,0.4862385321100917,3.497505230967326,0.0461540749553837,1.675827526132404
frozenset({'joint pain'}),"frozenset({'loss of appetite', 'abdominal pain'})",0.06463414634146342,0.46491228070175433,3.497505230967326,0.0461540749553837,1.620431827269092
frozenset({'muscle pain'}),"frozenset({'headache', 'vomiting'})",0.04390243902439024,0.45569620253164556,3.492251271737844,0.03133105294467579,1.5974758933635846
"frozenset({'headache', 'vomiting'})",frozenset({'muscle pain'}),0.04390243902439024,0.3364485981308411,3.492251271737844,0.03133105294467579,1.3618515973892134
"frozenset({'headache', 'vomiting'})",frozenset({'nausea'}),0.10609756097560975,0.8130841121495327,3.490727601898517,0.0757034503271862,4.103841463414634
frozenset({'nausea'}),"frozenset({'headache', 'vomiting'})",0.10609756097560975,0.45549738219895286,3.490727601898517,0.0757034503271862,1.5968925891181989
frozenset({'irritability'}),frozenset({'sweating'}),0.046341463414634146,0.4810126582278481,3.4905343340427915,0.03306513979773944,1.6613027959547888
frozenset({'sweating'}),frozenset({'irritability'}),0.046341463414634146,0.33628318584070793,3.490534334042791,0.03306513979773944,1.361512195121951
frozenset({'excessive hunger'}),frozenset({'sweating'}),0.045121951219512194,0.4805194805194805,3.4869555223537523,0.03218173706127305,1.6597256097560977
frozenset({'sweating'}),frozenset({'excessive hunger'}),0.045121951219512194,0.327433628318584,3.486955522353752,0.03218173706127305,1.3472240051347881
"frozenset({'chills', 'nausea'})",frozenset({'high fever'}),0.06585365853658537,0.9642857142857143,3.4833228445563247,0.04694824509220702,20.248780487804886
frozenset({'high fever'}),"frozenset({'chills', 'nausea'})",0.06585365853658537,0.23788546255506607,3.4833228445563242,0.04694824509220702,1.2225292541942758
"frozenset({'chest pain', 'cough'})",frozenset({'sweating'}),0.04390243902439024,0.48,3.4831858407079643,0.03129833432480666,1.6580675422138835
frozenset({'sweating'}),"frozenset({'chest pain', 'cough'})",0.04390243902439024,0.3185840707964601,3.483185840707964,0.03129833432480666,1.3333069369654735
"frozenset({'fatigue', 'loss of appetite'})",frozenset({'dark urine'}),0.06341463414634146,0.40310077519379844,3.479396164830681,0.045188875669244497,1.4812321824516947
frozenset({'dark urine'}),"frozenset({'fatigue', 'loss of appetite'})",0.06341463414634146,0.5473684210526315,3.479396164830681,0.045188875669244497,1.8617413499716389
"frozenset({'malaise', 'chills'})",frozenset({'sweating'}),0.042682926829268296,0.47945205479452063,3.479209601163778,0.03041493158834028,1.6563222079589222
frozenset({'sweating'}),"frozenset({'malaise', 'chills'})",0.042682926829268296,0.30973451327433627,3.4792096011637774,0.03041493158834028,1.3197467166979364
"frozenset({'fatigue', 'lethargy'})",frozenset({'itching'}),0.041463414634146344,0.4788732394366198,3.4750093481241433,0.029531528851873885,1.6544825313117997
"frozenset({'high fever', 'cough'})",frozenset({'sweating'}),0.041463414634146344,0.4788732394366198,3.4750093481241433,0.029531528851873885,1.6544825313117997
frozenset({'itching'}),"frozenset({'fatigue', 'lethargy'})",0.041463414634146344,0.30088495575221236,3.475009348124143,0.029531528851873885,1.306529793146033
frozenset({'sweating'}),"frozenset({'high fever', 'cough'})",0.041463414634146344,0.30088495575221236,3.475009348124143,0.029531528851873885,1.306529793146033
"frozenset({'chills', 'high fever'})",frozenset({'chest pain'}),0.06585365853658537,0.4909090909090909,3.4702194357366776,0.04687685901249257,1.686411149825784
frozenset({'chest pain'}),"frozenset({'chills', 'high fever'})",0.06585365853658537,0.4655172413793104,3.470219435736677,0.04687685901249257,1.6199842643587727
"frozenset({'fatigue', 'vomiting'})",frozenset({'dark urine'}),0.06219512195121951,0.4015748031496063,3.4662246166597597,0.04425193337299227,1.4774550706033376
frozenset({'dark urine'}),"frozenset({'fatigue', 'vomiting'})",0.06219512195121951,0.5368421052631579,3.4662246166597597,0.04425193337299227,1.8246951219512195
"frozenset({'headache', 'chills'})",frozenset({'high fever'}),0.08658536585365853,0.9594594594594594,3.4658887962852716,0.06160321237358714,17.83821138211381
frozenset({'high fever'}),"frozenset({'headache', 'chills'})",0.08658536585365853,0.3127753303964757,3.4658887962852716,0.06160321237358714,1.3238117573483428
frozenset({'joint pain'}),"frozenset({'yellowish skin', 'yellowing of eyes'})",0.06463414634146342,0.46491228070175433,3.465709728867623,0.04598453301606187,1.618152738904438
"frozenset({'yellowish skin', 'yellowing of eyes'})",frozenset({'joint pain'}),0.06463414634146342,0.4818181818181818,3.465709728867623,0.04598453301606187,1.6615318784766795
"frozenset({'chills', 'vomiting'})",frozenset({'high fever'}),0.08536585365853659,0.9589041095890413,3.463882686621206,0.06072129684711482,17.597154471544787
frozenset({'high fever'}),"frozenset({'chills', 'vomiting'})",0.08536585365853659,0.30837004405286345,3.463882686621206,0.06072129684711482,1.3171430790741028
frozenset({'muscle pain'}),"frozenset({'loss of appetite', 'nausea'})",0.045121951219512194,0.46835443037974683,3.459915611814346,0.03208060678167757,1.6263356562137052
"frozenset({'loss of appetite', 'nausea'})",frozenset({'muscle pain'}),0.045121951219512194,0.3333333333333333,3.459915611814346,0.03208060678167757,1.3554878048780488
frozenset({'breathlessness'}),frozenset({'malaise'}),0.045121951219512194,0.49333333333333335,3.457549857549858,0.032071683521713266,1.6920731707317076
frozenset({'malaise'}),frozenset({'breathlessness'}),0.045121951219512194,0.3162393162393163,3.457549857549858,0.032071683521713266,1.328734756097561
frozenset({'high fever'}),"frozenset({'fatigue', 'chills'})",0.1073170731707317,0.3876651982378854,3.455276766902892,0.07625817965496728,1.449868397964555
"frozenset({'fatigue', 'chills'})",frozenset({'high fever'}),0.1073170731707317,0.9565217391304347,3.4552767669028914,0.07625817965496728,16.63292682926826
"frozenset({'loss of appetite', 'high fever'})",frozenset({'joint pain'}),0.04390243902439024,0.48,3.452631578947368,0.031186793575252822,1.6557223264540337
frozenset({'joint pain'}),"frozenset({'loss of appetite', 'high fever'})",0.04390243902439024,0.31578947368421045,3.4526315789473676,0.031186793575252822,1.3278611632270167
frozenset({'breathlessness'}),"frozenset({'fatigue', 'malaise'})",0.042682926829268296,0.46666666666666673,3.4474474474474475,0.030301903628792388,1.6211890243902443
"frozenset({'fatigue', 'malaise'})",frozenset({'breathlessness'}),0.042682926829268296,0.3153153153153153,3.4474474474474475,0.030301903628792388,1.326941591784339
frozenset({'abdominal pain'}),"frozenset({'joint pain', 'vomiting'})",0.06341463414634146,0.3023255813953489,3.4431524547803622,0.044997025580011896,1.307479674796748
"frozenset({'joint pain', 'vomiting'})",frozenset({'abdominal pain'}),0.06341463414634146,0.7222222222222223,3.4431524547803622,0.044997025580011896,2.844878048780489
frozenset({'chest pain'}),frozenset({'sweating'}),0.06707317073170732,0.4741379310344828,3.440646933170583,0.047578822129684714,1.639584166333467
frozenset({'sweating'}),frozenset({'chest pain'}),0.06707317073170732,0.48672566371681414,3.440646933170583,0.047578822129684714,1.6726661059714045
frozenset({'muscle pain'}),"frozenset({'vomiting', 'nausea'})",0.06585365853658537,0.6835443037974683,3.4386891356682456,0.046702855443188585,2.531853658536585
"frozenset({'vomiting', 'nausea'})",frozenset({'muscle pain'}),0.06585365853658537,0.3312883435582822,3.438689135668245,0.046702855443188585,1.3513425822331617
frozenset({'weight loss'}),frozenset({'sweating'}),0.04390243902439024,0.47368421052631576,3.4373544480670697,0.03113027959547888,1.6381707317073169
frozenset({'sweating'}),frozenset({'weight loss'}),0.04390243902439024,0.3185840707964601,3.4373544480670697,0.03113027959547888,1.3315172632245802
frozenset({'lethargy'}),frozenset({'itching'}),0.04390243902439024,0.47368421052631576,3.4373544480670697,0.03113027959547888,1.6381707317073169
frozenset({'itching'}),frozenset({'lethargy'}),0.04390243902439024,0.3185840707964601,3.4373544480670697,0.03113027959547888,1.3315172632245802
frozenset({'joint pain'}),"frozenset({'loss of appetite', 'yellowish skin'})",0.06341463414634146,0.45614035087719296,3.4315145662320936,0.04493456276026175,1.5942958300550747
"frozenset({'loss of appetite', 'yellowish skin'})",frozenset({'joint pain'}),0.06341463414634146,0.4770642201834862,3.4315145662320936,0.04493456276026175,1.6464270432178008
frozenset({'phlegm'}),frozenset({'high fever'}),0.06829268292682927,0.9491525423728815,3.4286567609945497,0.048374479476502086,14.222357723577273
"frozenset({'chest pain', 'phlegm'})",frozenset({'high fever'}),0.06829268292682927,0.9491525423728815,3.4286567609945497,0.048374479476502086,14.222357723577273
frozenset({'high fever'}),"frozenset({'chest pain', 'phlegm'})",0.06829268292682927,0.24669603524229075,3.4286567609945497,0.048374479476502086,1.231971188132934
frozenset({'high fever'}),frozenset({'phlegm'}),0.06829268292682927,0.24669603524229075,3.4286567609945497,0.048374479476502086,1.231971188132934
frozenset({'high fever'}),"frozenset({'phlegm', 'swelled lymph nodes'})",0.045121951219512194,0.16299559471365638,3.427086863210211,0.03195568114217727,1.1379139922978176
frozenset({'high fever'}),frozenset({'red spots over body'}),0.045121951219512194,0.16299559471365638,3.427086863210211,0.03195568114217727,1.1379139922978176
"frozenset({'phlegm', 'swelled lymph nodes'})",frozenset({'high fever'}),0.045121951219512194,0.9487179487179487,3.427086863210211,0.03195568114217727,14.101829268292672
"frozenset({'chest pain', 'swelled lymph nodes'})",frozenset({'high fever'}),0.045121951219512194,0.9487179487179487,3.427086863210211,0.03195568114217727,14.101829268292672
frozenset({'high fever'}),"frozenset({'malaise', 'mild fever'})",0.045121951219512194,0.16299559471365638,3.427086863210211,0.03195568114217727,1.1379139922978176
frozenset({'high fever'}),"frozenset({'chest pain', 'swelled lymph nodes'})",0.045121951219512194,0.16299559471365638,3.427086863210211,0.03195568114217727,1.1379139922978176
"frozenset({'malaise', 'mild fever'})",frozenset({'high fever'}),0.045121951219512194,0.9487179487179487,3.427086863210211,0.03195568114217727,14.101829268292672
frozenset({'red spots over body'}),frozenset({'high fever'}),0.045121951219512194,0.9487179487179487,3.427086863210211,0.03195568114217727,14.101829268292672
"frozenset({'fatigue', 'weight loss'})",frozenset({'sweating'}),0.041463414634146344,0.47222222222222227,3.426745329400197,0.029363474122546106,1.633632862644416
"frozenset({'fatigue', 'dark urine'})",frozenset({'itching'}),0.041463414634146344,0.47222222222222227,3.426745329400197,0.029363474122546106,1.633632862644416
frozenset({'itching'}),"frozenset({'fatigue', 'dark urine'})",0.041463414634146344,0.30088495575221236,3.4267453294001964,0.029363474122546106,1.3047854276011115
frozenset({'sweating'}),"frozenset({'fatigue', 'weight loss'})",0.041463414634146344,0.30088495575221236,3.4267453294001964,0.029363474122546106,1.3047854276011115
"frozenset({'chest pain', 'malaise'})",frozenset({'high fever'}),0.06707317073170732,0.9482758620689656,3.425489898222695,0.04749256395002975,13.981300813008161
frozenset({'high fever'}),frozenset({'swelled lymph nodes'}),0.06707317073170732,0.2422907488986784,3.425489898222695,0.04749256395002975,1.2264180374361884
frozenset({'swelled lymph nodes'}),frozenset({'high fever'}),0.06707317073170732,0.9482758620689656,3.425489898222695,0.04749256395002975,13.981300813008161
frozenset({'high fever'}),"frozenset({'chest pain', 'malaise'})",0.06707317073170732,0.2422907488986784,3.425489898222695,0.04749256395002975,1.2264180374361884
frozenset({'high fever'}),"frozenset({'loss of appetite', 'red spots over body'})",0.04390243902439024,0.15859030837004404,3.4222119174588452,0.031073765615704935,1.1334056953134977
frozenset({'high fever'}),"frozenset({'red spots over body', 'headache'})",0.04390243902439024,0.15859030837004404,3.4222119174588452,0.031073765615704935,1.1334056953134977
frozenset({'high fever'}),"frozenset({'loss of appetite', 'headache'})",0.04390243902439024,0.15859030837004404,3.4222119174588452,0.031073765615704935,1.1334056953134977
frozenset({'high fever'}),"frozenset({'loss of appetite', 'chills'})",0.04390243902439024,0.15859030837004404,3.4222119174588452,0.031073765615704935,1.1334056953134977
frozenset({'high fever'}),"frozenset({'mild fever', 'swelled lymph nodes'})",0.04390243902439024,0.15859030837004404,3.4222119174588452,0.031073765615704935,1.1334056953134977
frozenset({'high fever'}),"frozenset({'red spots over body', 'malaise'})",0.04390243902439024,0.15859030837004404,3.4222119174588452,0.031073765615704935,1.1334056953134977
frozenset({'high fever'}),"frozenset({'loss of appetite', 'swelled lymph nodes'})",0.04390243902439024,0.15859030837004404,3.4222119174588452,0.031073765615704935,1.1334056953134977
"frozenset({'headache', 'muscle pain'})",frozenset({'high fever'}),0.06585365853658537,0.9473684210526315,3.422211917458845,0.0466106484235574,13.74024390243901
"frozenset({'red spots over body', 'headache'})",frozenset({'high fever'}),0.04390243902439024,0.9473684210526315,3.422211917458845,0.031073765615704935,13.74024390243901
frozenset({'high fever'}),"frozenset({'malaise', 'phlegm'})",0.06585365853658537,0.23788546255506607,3.422211917458845,0.0466106484235574,1.2209290850133934
"frozenset({'malaise', 'phlegm'})",frozenset({'high fever'}),0.06585365853658537,0.9473684210526315,3.422211917458845,0.0466106484235574,13.74024390243901
"frozenset({'fatigue', 'chest pain'})",frozenset({'high fever'}),0.06585365853658537,0.9473684210526315,3.422211917458845,0.0466106484235574,13.74024390243901
"frozenset({'loss of appetite', 'red spots over body'})",frozenset({'high fever'}),0.04390243902439024,0.9473684210526315,3.422211917458845,0.031073765615704935,13.74024390243901
"frozenset({'loss of appetite', 'swelled lymph nodes'})",frozenset({'high fever'}),0.04390243902439024,0.9473684210526315,3.422211917458845,0.031073765615704935,13.74024390243901
"frozenset({'red spots over body', 'malaise'})",frozenset({'high fever'}),0.04390243902439024,0.9473684210526315,3.422211917458845,0.031073765615704935,13.74024390243901
"frozenset({'malaise', 'swelled lymph nodes'})",frozenset({'high fever'}),0.06585365853658537,0.9473684210526315,3.422211917458845,0.0466106484235574,13.74024390243901
frozenset({'high fever'}),"frozenset({'chest pain', 'chills'})",0.06585365853658537,0.23788546255506607,3.422211917458845,0.0466106484235574,1.2209290850133934
frozenset({'high fever'}),"frozenset({'fatigue', 'chest pain'})",0.06585365853658537,0.23788546255506607,3.422211917458845,0.0466106484235574,1.2209290850133934
"frozenset({'mild fever', 'swelled lymph nodes'})",frozenset({'high fever'}),0.04390243902439024,0.9473684210526315,3.422211917458845,0.031073765615704935,13.74024390243901
frozenset({'high fever'}),"frozenset({'malaise', 'swelled lymph nodes'})",0.06585365853658537,0.23788546255506607,3.422211917458845,0.0466106484235574,1.2209290850133934
frozenset({'high fever'}),"frozenset({'headache', 'muscle pain'})",0.06585365853658537,0.23788546255506607,3.422211917458845,0.0466106484235574,1.2209290850133934
"frozenset({'loss of appetite', 'headache'})",frozenset({'high fever'}),0.04390243902439024,0.9473684210526315,3.422211917458845,0.031073765615704935,13.74024390243901
"frozenset({'loss of appetite', 'chills'})",frozenset({'high fever'}),0.04390243902439024,0.9473684210526315,3.422211917458845,0.031073765615704935,13.74024390243901
"frozenset({'chest pain', 'chills'})",frozenset({'high fever'}),0.06585365853658537,0.9473684210526315,3.422211917458845,0.0466106484235574,13.74024390243901
frozenset({'high fever'}),"frozenset({'fatigue', 'phlegm'})",0.06463414634146342,0.23348017621145373,3.4188168659534295,0.04572873289708507,1.2155032239977572
"frozenset({'phlegm', 'cough'})",frozenset({'high fever'}),0.06463414634146342,0.9464285714285714,3.4188168659534295,0.04572873289708507,13.49918699186991
"frozenset({'chills', 'phlegm'})",frozenset({'high fever'}),0.06463414634146342,0.9464285714285714,3.4188168659534295,0.04572873289708507,13.49918699186991
frozenset({'high fever'}),"frozenset({'chills', 'phlegm'})",0.06463414634146342,0.23348017621145373,3.4188168659534295,0.04572873289708507,1.2155032239977572
"frozenset({'fatigue', 'phlegm'})",frozenset({'high fever'}),0.06463414634146342,0.9464285714285714,3.4188168659534295,0.04572873289708507,13.49918699186991
"frozenset({'headache', 'malaise'})",frozenset({'high fever'}),0.06463414634146342,0.9464285714285714,3.4188168659534295,0.04572873289708507,13.49918699186991
frozenset({'high fever'}),"frozenset({'headache', 'malaise'})",0.06463414634146342,0.23348017621145373,3.4188168659534295,0.04572873289708507,1.2155032239977572
"frozenset({'chills', 'muscle pain'})",frozenset({'high fever'}),0.06463414634146342,0.9464285714285714,3.4188168659534295,0.04572873289708507,13.49918699186991
frozenset({'high fever'}),"frozenset({'chills', 'muscle pain'})",0.06463414634146342,0.23348017621145373,3.4188168659534295,0.04572873289708507,1.2155032239977572
frozenset({'high fever'}),"frozenset({'phlegm', 'cough'})",0.06463414634146342,0.23348017621145373,3.4188168659534295,0.04572873289708507,1.2155032239977572
frozenset({'high fever'}),"frozenset({'chills', 'swelled lymph nodes'})",0.042682926829268296,0.15418502202643172,3.417073461126325,0.0301918500892326,1.1289443597560975
frozenset({'high fever'}),"frozenset({'headache', 'skin rash'})",0.042682926829268296,0.15418502202643172,3.417073461126325,0.0301918500892326,1.1289443597560975
frozenset({'high fever'}),"frozenset({'fatigue', 'red spots over body'})",0.042682926829268296,0.15418502202643172,3.417073461126325,0.0301918500892326,1.1289443597560975
frozenset({'high fever'}),"frozenset({'fatigue', 'mild fever'})",0.042682926829268296,0.15418502202643172,3.417073461126325,0.0301918500892326,1.1289443597560975
frozenset({'high fever'}),"frozenset({'fatigue', 'muscle pain'})",0.042682926829268296,0.15418502202643172,3.417073461126325,0.0301918500892326,1.1289443597560975
frozenset({'high fever'}),"frozenset({'malaise', 'breathlessness'})",0.042682926829268296,0.15418502202643172,3.417073461126325,0.0301918500892326,1.1289443597560975
frozenset({'high fever'}),"frozenset({'sweating', 'phlegm'})",0.042682926829268296,0.15418502202643172,3.417073461126325,0.0301918500892326,1.1289443597560975
frozenset({'high fever'}),"frozenset({'cough', 'swelled lymph nodes'})",0.042682926829268296,0.15418502202643172,3.417073461126325,0.0301918500892326,1.1289443597560975
frozenset({'high fever'}),"frozenset({'loss of appetite', 'skin rash'})",0.042682926829268296,0.15418502202643172,3.417073461126325,0.0301918500892326,1.1289443597560975
frozenset({'high fever'}),"frozenset({'malaise', 'skin rash'})",0.042682926829268296,0.15418502202643172,3.417073461126325,0.0301918500892326,1.1289443597560975
frozenset({'high fever'}),"frozenset({'red spots over body', 'skin rash'})",0.042682926829268296,0.15418502202643172,3.417073461126325,0.0301918500892326,1.1289443597560975
frozenset({'high fever'}),"frozenset({'malaise', 'vomiting'})",0.042682926829268296,0.15418502202643172,3.417073461126325,0.0301918500892326,1.1289443597560975
frozenset({'high fever'}),"frozenset({'breathlessness', 'phlegm'})",0.042682926829268296,0.15418502202643172,3.417073461126325,0.0301918500892326,1.1289443597560975
frozenset({'high fever'}),"frozenset({'sweating', 'malaise'})",0.042682926829268296,0.15418502202643172,3.417073461126325,0.0301918500892326,1.1289443597560975
frozenset({'high fever'}),"frozenset({'malaise', 'muscle pain'})",0.042682926829268296,0.15418502202643172,3.417073461126325,0.0301918500892326,1.1289443597560975
"frozenset({'loss of appetite', 'skin rash'})",frozenset({'high fever'}),0.042682926829268296,0.945945945945946,3.4170734611263245,0.0301918500892326,13.378658536585393
"frozenset({'cough', 'swelled lymph nodes'})",frozenset({'high fever'}),0.042682926829268296,0.945945945945946,3.4170734611263245,0.0301918500892326,13.378658536585393
"frozenset({'malaise', 'muscle pain'})",frozenset({'high fever'}),0.042682926829268296,0.945945945945946,3.4170734611263245,0.0301918500892326,13.378658536585393
"frozenset({'malaise', 'skin rash'})",frozenset({'high fever'}),0.042682926829268296,0.945945945945946,3.4170734611263245,0.0301918500892326,13.378658536585393
"frozenset({'sweating', 'phlegm'})",frozenset({'high fever'}),0.042682926829268296,0.945945945945946,3.4170734611263245,0.0301918500892326,13.378658536585393
